opisto_id,opisto_brand_name,opisto_model_name,body_type,start,end,ovoko_ model_id
19324,VOLKSWAGEN,TOUAREG 1 PHASE 2,Tout-Terrain,1/1/2007,4/30/2010,92
19325,VOLKSWAGEN,TOUAREG 2 PHASE 1,Tout-Terrain,6/1/2010,12/31/2014,93
19326,VOLKSWAGEN,TOUAREG 2 PHASE 2,Tout-Terrain,12/1/2014,,93
20437,VOLKSWAGEN,TOUAREG 2 SOCIETE PHASE 1,Tout-Terrain,6/1/2010,12/31/2014,93
19328,VOLKSWAGEN,TOURAN 1 PHASE 1,Monospace,3/1/2003,12/31/2006,85
19329,VOLKSWAGEN,TOURAN 1 PHASE 2,Monospace,11/1/2006,9/30/2010,85
19330,VOLKSWAGEN,TOURAN 2,Monospace,9/1/2010,6/30/2015,86
19332,VOLKSWAGEN,TRANSPORTER 3,Minibus,8/1/1982,9/30/1990,72
19492,VOLKSWAGEN,TRANSPORTER 4 PHASE 1,Minibus,8/1/1982,9/30/1990,70
19333,VOLKSWAGEN,TRANSPORTER 4 PHASE 1,Chassis,9/1/1990,3/31/1996,70
19334,VOLKSWAGEN,TRANSPORTER 4 PHASE 2,Minibus,3/1/1996,6/30/2003,70
20275,VOLKSWAGEN,TRANSPORTER 5 PHASE 2,Fourgon,11/1/2009,,69
19316,VOLKSWAGEN,TRANSPORTER 6 PHASE 1,Chassis,6/1/2015,1/31/2020,71
19584,VOLKSWAGEN,TRANSPORTER 6 PHASE 1,Fourgon,6/1/2015,1/31/2020,71
19719,VOLKSWAGEN,TRANSPORTER 6 PHASE 1,Minibus,6/1/2015,1/31/2020,71
20045,VOLKSWAGEN,TRANSPORTER 6 PHASE 2,Minibus,1/1/2020,,71
20046,VOLKSWAGEN,TRANSPORTER 6 PHASE 2,Fourgon,1/1/2020,,71
19341,VOLKSWAGEN,VENTO,Berline,4/1/1992,12/31/1997,89
20094,AIXAM,400,Berline,10/1/1996,8/31/2002,341
20095,AIXAM,500,Berline,12/1/1997,3/31/2004,342
20096,AIXAM,S8 CROSSLINE,Berline,1/1/2012,12/31/2016,346
15992,ALFA ROMEO,145 PHASE 1,Berline,8/1/1994,4/30/1999,352
15993,ALFA ROMEO,145 PHASE 2,Berline,4/1/1999,10/31/2001,352
15994,ALFA ROMEO,146 PHASE 1,Berline,4/1/1995,4/30/1999,352
15995,ALFA ROMEO,146 PHASE 2,Berline,4/1/1999,10/31/2001,352
15997,ALFA ROMEO,147 PHASE 1,Berline,9/1/2000,9/30/2004,351
15996,ALFA ROMEO,147 PHASE 2,Berline,9/1/2004,6/30/2010,351
15998,ALFA ROMEO,155,Berline,4/1/1992,5/31/1998,353
15999,ALFA ROMEO,156 PHASE 1,Berline,10/1/1997,12/31/2001,349
16004,ALFA ROMEO,156 PHASE 1 BREAK,Break,4/1/2000,12/31/2001,349
16000,ALFA ROMEO,156 PHASE 2,Berline,1/1/2002,7/31/2003,349
16003,ALFA ROMEO,156 PHASE 2 BREAK,Break,1/1/2002,7/31/2003,349
16001,ALFA ROMEO,156 PHASE 3,Berline,7/1/2003,12/31/2005,349
16002,ALFA ROMEO,156 PHASE 3 BREAK,Break,7/1/2003,4/30/2007,349
16005,ALFA ROMEO,159,Berline,9/1/2005,5/31/2013,358
16006,ALFA ROMEO,159 BREAK,Break,3/1/2006,5/31/2013,358
16007,ALFA ROMEO,164,Berline,7/1/1988,8/31/1998,350
16011,ALFA ROMEO,33 PHASE 1,Berline,7/1/1983,10/31/1986,355
16014,ALFA ROMEO,33 PHASE 1 BREAK,Break,7/1/1983,10/31/1986,355
16012,ALFA ROMEO,33 PHASE 2,Berline,10/1/1986,3/31/1990,355
16013,ALFA ROMEO,33 PHASE 2 BREAK,Break,10/1/1986,3/31/1990,355
16015,ALFA ROMEO,33 PHASE 3,Berline,3/1/1990,6/30/1995,355
16016,ALFA ROMEO,33 PHASE 3 BREAK,Break,3/1/1990,6/30/1995,355
16020,ALFA ROMEO,75 PHASE 1,Berline,11/1/1985,12/31/1988,357
16021,ALFA ROMEO,75 PHASE 2,Berline,12/1/1988,1/31/1993,357
16023,ALFA ROMEO,8C CABRIOLET,Cabriolet,1/1/2009,12/31/2010,367
16022,ALFA ROMEO,8C COUPE,Coupé,9/1/2007,10/31/2008,367
16024,ALFA ROMEO,90,Berline,1/1/1985,6/30/1987,362
16025,ALFA ROMEO,ALFASUD,Berline,1/1/1972,6/30/1984,359
16027,ALFA ROMEO,ALFETTA COUPE,Coupé,5/1/1980,12/31/1987,363
16028,ALFA ROMEO,ALFETTA PHASE 1,Berline,1/1/1972,6/30/1983,363
16026,ALFA ROMEO,ALFETTA PHASE 2,Berline,6/1/1983,6/30/1985,363
16029,ALFA ROMEO,BRERA COUPE,Coupé,1/1/2006,12/31/2010,369
16032,ALFA ROMEO,GIULIETTA 1,Berline,1/1/1978,12/31/1986,365
16033,ALFA ROMEO,GIULIETTA 2 PHASE 1,Berline,3/1/2010,12/31/2013,365
16034,ALFA ROMEO,GIULIETTA 2 PHASE 2,Berline,9/1/2013,3/31/2016,365
16035,ALFA ROMEO,GIULIETTA 2 PHASE 3,Berline,3/1/2016,,365
16036,ALFA ROMEO,GT COUPE,Coupé,3/1/2004,12/31/2010,364
16037,ALFA ROMEO,GTV COUPE,Coupé,4/1/1995,12/31/2005,356
16038,ALFA ROMEO,MITO PHASE 1,Berline,9/1/2008,5/31/2016,368
16039,ALFA ROMEO,MITO PHASE 2,Berline,6/1/2016,,368
16042,ALFA ROMEO,SPIDER 1 PHASE 1 CABRIOLET,Cabriolet,4/1/1995,5/31/2003,360
16041,ALFA ROMEO,SPIDER 1 PHASE 2 CABRIOLET,Cabriolet,7/1/1990,6/30/1994,360
16043,ALFA ROMEO,SPIDER 2 PHASE 1 CABRIOLET,Cabriolet,4/1/1995,5/31/2003,360
16044,ALFA ROMEO,SPIDER 2 PHASE 2 CABRIOLET,Cabriolet,5/1/2003,1/31/2006,360
16045,ALFA ROMEO,SPIDER 3 CABRIOLET,Cabriolet,9/1/2006,12/31/2010,360
19659,ASTON MARTIN,VANQUISH CABRIOLET,Cabriolet,9/1/2013,,374
19649,ASTON MARTIN,VANQUISH COUPE,Coupé,10/1/2012,,374
16050,AUDI,100 1 AVANT PHASE 1 BREAK,Break,7/1/1976,6/30/1982,308
16048,AUDI,100 1 PHASE 1 BREAK,Break,7/1/1976,6/30/1982,308
16049,AUDI,100 1 PHASE 2,Berline,7/1/1979,6/30/1982,308
16055,AUDI,100 2 AVANT PHASE 1 BREAK,Break,7/1/1983,2/29/1988,309
16054,AUDI,100 2 AVANT PHASE 2 BREAK,Break,2/1/1988,1/31/1991,309
16053,AUDI,100 2 PHASE 1,Berline,7/1/1982,2/29/1988,309
16052,AUDI,100 2 PHASE 1 BREAK,Break,7/1/1983,2/29/1988,309
16051,AUDI,100 2 PHASE 2,Berline,2/1/1988,1/31/1991,309
16056,AUDI,100 3,Berline,11/1/1991,6/30/1994,310
16057,AUDI,100 3 AVANT BREAK,Break,11/1/1991,6/30/1994,310
19526,AUDI,100 3 AVANT S4 BREAK,Break,11/1/1991,6/30/1994,310
19523,AUDI,100 3 S4,Berline,11/1/1991,6/30/1994,310
16062,AUDI,80 1 PHASE 1,Berline,10/1/1980,6/30/1984,312
16061,AUDI,80 1 PHASE 2,Berline,7/1/1984,10/31/1986,312
16063,AUDI,80 2 PHASE 1,Berline,10/1/1980,6/30/1984,312
16066,AUDI,80 3 AVANT PHASE 2 BREAK,Break,11/1/1992,6/30/1995,314
16067,AUDI,80 3 AVANT RS2 PHASE 2 BREAK,Break,11/1/1992,6/30/1995,334
19483,AUDI,80 3 AVANT S2 PHASE 2 BREAK,Break,11/1/1992,6/30/1995,314
16064,AUDI,80 3 PHASE 1,Berline,10/1/1986,11/30/1991,313
16065,AUDI,80 3 PHASE 2,Berline,11/1/1991,6/30/1995,314
19482,AUDI,80 3 S2 PHASE 2,Berline,11/1/1991,6/30/1995,314
16068,AUDI,90 1,Berline,7/1/1984,6/30/1987,312
16069,AUDI,90 2,Berline,7/1/1987,6/30/1991,313
16070,AUDI,A1 1 PHASE 1,Berline,6/1/2010,3/31/2015,331
16071,AUDI,A1 1 PHASE 2,Berline,1/1/2015,,331
16074,AUDI,A1 1 S1 PHASE 1,Berline,6/1/2010,3/31/2015,331
16075,AUDI,A1 1 S1 PHASE 2,Berline,12/1/2014,,331
16077,AUDI,A1 1 SPORTBACK PHASE 1,Berline,1/1/2012,12/31/2014,331
16076,AUDI,A1 1 SPORTBACK PHASE 2,Berline,12/1/2014,,331
16079,AUDI,A1 1 SPORTBACK S1 PHASE 1,Berline,1/1/2012,12/31/2014,331
16078,AUDI,A1 1 SPORTBACK S1 PHASE 2,Berline,12/1/2014,,331
16080,AUDI,A2,Berline,7/1/2000,12/31/2005,324
16090,AUDI,A3 2 SPORTBACK PHASE 1,Berline,9/1/2004,6/30/2008,306
16089,AUDI,A3 2 SPORTBACK PHASE 2,Berline,6/1/2008,7/31/2012,306
16093,AUDI,A3 2 SPORTBACK S3 PHASE 1,Berline,9/1/2004,6/30/2008,306
16092,AUDI,A3 2 SPORTBACK S3 PHASE 2,Berline,6/1/2008,7/31/2012,306
19819,AUDI,A4 1 AVANT RS4 PHASE 2 BREAK,Break,2/1/1999,9/30/2001,335
16129,AUDI,A4 3 ALLROAD BREAK,Break,3/1/2009,5/31/2016,333
16138,AUDI,A4 4 ALLROAD PHASE 1 BREAK,Break,5/1/2016,6/30/2019,333
19998,AUDI,A4 4 ALLROAD PHASE 2 BREAK,Break,6/1/2019,,333
16143,AUDI,A5 1 CABRIO PHASE 1,Cabriolet,1/1/2009,12/31/2011,325
16144,AUDI,A5 1 CABRIO PHASE 2,Cabriolet,9/1/2011,6/30/2016,325
16146,AUDI,A5 1 CABRIO S5 PHASE 1,Cabriolet,1/1/2009,12/31/2011,326
16147,AUDI,A5 1 CABRIO S5 PHASE 2,Cabriolet,9/1/2011,,326
16148,AUDI,A5 1 COUPE PHASE 1,Coupé,7/1/2007,7/31/2011,325
16149,AUDI,A5 1 COUPE PHASE 2,Coupé,9/1/2011,6/30/2016,325
16151,AUDI,A5 1 COUPE S5 PHASE 1,Coupé,7/1/2007,7/31/2011,326
16152,AUDI,A5 1 COUPE S5 PHASE 2,Coupé,8/1/2011,6/30/2016,326
16167,AUDI,A6 2 ALLROAD PHASE 2 BREAK,Break,7/1/2000,12/31/2005,318
16177,AUDI,A6 3 ALLROAD PHASE 1 BREAK,Break,6/1/2006,10/31/2008,319
16176,AUDI,A6 3 ALLROAD PHASE 2 BREAK,Break,10/1/2008,1/31/2012,319
16186,AUDI,A6 4 ALLROAD PHASE 1 BREAK,Break,2/1/2012,2/28/2015,320
16187,AUDI,A6 4 ALLROAD PHASE 2 BREAK,Break,11/1/2014,,320
16188,AUDI,A6 4 AVANT PHASE 1 BREAK,Break,1/1/2011,2/28/2015,203
16189,AUDI,A6 4 AVANT PHASE 2 BREAK,Break,9/1/2014,,203
16193,AUDI,A6 4 AVANT S6 PHASE 1 BREAK,Break,1/1/2011,2/28/2015,203
16192,AUDI,A6 4 AVANT S6 PHASE 2 BREAK,Break,9/1/2014,,203
16184,AUDI,A6 4 PHASE 1,Berline,1/1/2011,2/28/2015,203
16185,AUDI,A6 4 PHASE 2,Berline,9/1/2014,,203
16194,AUDI,A6 4 S6 PHASE 1,Berline,1/1/2011,2/28/2015,203
16195,AUDI,A6 4 S6 PHASE 2,Berline,9/1/2014,,203
16200,AUDI,A7 1 SPORTBACK PHASE 1,Berline,10/1/2010,12/31/2014,337
16199,AUDI,A7 1 SPORTBACK PHASE 2,Berline,1/1/2015,,337
16203,AUDI,A7 1 SPORTBACK S7 PHASE 1,Berline,10/1/2010,12/31/2014,337
16204,AUDI,A7 1 SPORTBACK S7 PHASE 2,Berline,1/1/2015,,337
16205,AUDI,A8 1 PHASE 1,Berline,9/1/1994,2/28/1999,315
16206,AUDI,A8 1 PHASE 2,Berline,2/1/1999,11/30/2002,315
16207,AUDI,A8 1 S8 PHASE 1,Berline,9/1/1994,2/28/1999,315
16208,AUDI,A8 1 S8 PHASE 2,Berline,2/1/1999,11/30/2002,315
16209,AUDI,A8 2 PHASE 1,Berline,11/1/2002,12/31/2007,316
16210,AUDI,A8 2 S8 PHASE 1,Berline,11/1/2002,12/31/2007,316
16211,AUDI,A8 2 S8 PHASE 2,Berline,12/1/2007,12/31/2009,316
16212,AUDI,A8 3 PHASE 1,Berline,1/1/2010,12/31/2013,317
16213,AUDI,A8 3 PHASE 2,Berline,9/1/2013,,317
16215,AUDI,A8 3 S8 PHASE 1,Berline,1/1/2010,12/31/2013,317
16214,AUDI,A8 3 S8 PHASE 2,Berline,1/1/2014,,317
16224,AUDI,Q3 1 PHASE 1,SUV,6/1/2011,2/28/2015,340
16223,AUDI,Q3 1 PHASE 2,SUV,2/1/2015,,340
16226,AUDI,Q3 1 RS PHASE 1,SUV,6/1/2011,,339
16229,AUDI,Q5 1 PHASE 1,SUV,10/1/2008,7/31/2012,330
16228,AUDI,Q5 1 PHASE 2,SUV,7/1/2012,,330
16230,AUDI,Q5 1 SQ5 PHASE 2,SUV,7/1/2012,10/31/2016,330
16234,AUDI,Q7 1 PHASE 1,SUV,3/1/2006,4/30/2009,328
16233,AUDI,Q7 1 PHASE 2,SUV,4/1/2009,4/30/2015,328
16235,AUDI,Q7 2 PHASE 1,SUV,4/1/2015,10/31/2019,329
19995,AUDI,Q7 2 PHASE 2,SUV,10/1/2019,,329
16240,AUDI,R8 1 COUPE PHASE 1,Coupé,9/1/2006,9/30/2012,338
19826,AUDI,R8 1 COUPE PHASE 1,Coupé,1/1/2010,9/30/2012,338
16241,AUDI,R8 1 COUPE PHASE 2,Coupé,9/1/2012,,338
16243,AUDI,R8 1 SPYDER PHASE 1 CABRIOLET,Cabriolet,1/1/2010,9/30/2012,338
16242,AUDI,R8 1 SPYDER PHASE 2 CABRIOLET,Cabriolet,9/1/2012,,338
16245,AUDI,TT 1 COUPE,Coupé,10/1/1998,9/30/2006,321
16247,AUDI,TT 1 ROADSTER CABRIOLET,Cabriolet,9/1/1999,9/30/2006,321
16249,AUDI,TT 2 COUPE PHASE 1,Coupé,9/1/2006,4/30/2010,322
16248,AUDI,TT 2 COUPE PHASE 2,Coupé,4/1/2010,3/31/2014,322
16253,AUDI,TT 2 COUPE RS PHASE 1,Coupé,2/1/2009,4/30/2010,322
16252,AUDI,TT 2 COUPE RS PHASE 2,Coupé,4/1/2010,3/31/2014,322
16251,AUDI,TT 2 ROADSTER PHASE 1 CABRIOLET,Cabriolet,1/1/2007,4/30/2010,322
16250,AUDI,TT 2 ROADSTER PHASE 2 CABRIOLET,Cabriolet,4/1/2010,3/31/2014,322
16255,AUDI,TT 2 ROADSTER RS PHASE 1 CABRIOLET,Cabriolet,2/1/2009,4/30/2010,322
16254,AUDI,TT 2 ROADSTER RS PHASE 2 CABRIOLET,Cabriolet,4/1/2010,3/31/2014,322
16256,AUDI,TT 3 COUPE PHASE 1,Coupé,9/1/2014,11/30/2018,323
16257,AUDI,TT 3 COUPE PHASE 2,Coupé,12/1/2018,,323
19587,AUDI,TT 3 COUPE RS PHASE 2,Coupé,12/1/2018,,323
16258,AUDI,TT 3 ROADSTER PHASE 1 CABRIOLET,Cabriolet,11/1/2014,11/30/2018,323
16259,AUDI,TT 3 ROADSTER PHASE 2 CABRIOLET,Cabriolet,12/1/2018,,323
19720,AUDI,TT 3 ROADSTER PHASE 2 CABRIOLET,Cabriolet,10/1/2019,,323
16260,AUDI,TT 3 ROADSTER RS PHASE 2 CABRIOLET,Cabriolet,12/1/2018,,323
20107,AUDI,TTS 3 COUPE PHASE 2,Coupé,12/1/2018,,323
20108,AUDI,TTS 3 ROADSTER PHASE 2 CABRIOLET,Cabriolet,12/1/2018,,323
16261,AUDI,V8 2,Berline,7/1/1989,6/30/1994,327
16470,BUICK,CENTURY,Berline,10/1/1981,8/31/1986,390
16471,BUICK,ELECTRA,Berline,10/1/1986,9/30/1989,389
16472,BUICK,LE SABRE,Berline,10/1/1995,9/30/1999,387
16473,BUICK,PARK AVENUE,Berline,1/1/1991,12/31/2005,384
16474,BUICK,REGAL COUPE,Coupé,9/1/1989,12/31/1995,388
16477,CADILLAC,ALLANTE CABRIOLET,Cabriolet,10/1/1988,9/30/1993,405
16480,CADILLAC,BLS,Berline,1/1/2006,6/30/2010,400
16481,CADILLAC,BLS BREAK,Break,1/1/2006,6/30/2010,400
16483,CADILLAC,CTS 1,Berline,1/1/2003,12/31/2007,402
16484,CADILLAC,CTS 2,Berline,12/1/2007,12/31/2013,402
16485,CADILLAC,CTS 2 BREAK,Break,12/1/2007,12/31/2013,402
16486,CADILLAC,CTS 2 COUPE,Coupé,12/1/2007,12/31/2013,402
16488,CADILLAC,CTS 3,Berline,1/1/2014,,402
16487,CADILLAC,CTS 3 COUPE,Coupé,1/1/2014,,402
16489,CADILLAC,DEVILLE,Berline,9/1/1987,9/30/1993,397
16490,CADILLAC,ELDORADO COUPE,Coupé,10/1/1987,,401
16491,CADILLAC,ESCALADE 1,SUV,10/1/1998,12/31/2006,403
16492,CADILLAC,ESCALADE 2,SUV,1/1/2007,6/30/2015,403
16493,CADILLAC,ESCALADE 3,SUV,7/1/2015,,403
16494,CADILLAC,FLEETWOOD,Berline,9/1/1980,9/30/1993,404
16495,CADILLAC,SEVILLE 1,Berline,1/1/1982,9/30/1997,398
16496,CADILLAC,SEVILLE 2,Berline,1/1/1998,12/31/2004,398
16497,CADILLAC,SRX 1,SUV,4/1/2004,12/31/2009,399
16498,CADILLAC,SRX 2,SUV,1/1/2010,,399
16501,CADILLAC,XLR CABRIOLET,Cabriolet,3/1/2004,1/31/2010,406
16503,CHEVROLET,ALERO,Berline,3/1/1999,9/30/2002,435
16504,CHEVROLET,ASTRO,Monospace,4/1/1992,9/30/1994,423
16505,CHEVROLET,AVEO 1,Berline,5/1/2008,6/30/2011,447
19994,CHEVROLET,AVEO 2,Berline,3/1/2008,5/31/2010,447
16506,CHEVROLET,AVEO 2,Berline,7/1/2011,,447
16507,CHEVROLET,BERETTA COUPE,Coupé,1/1/1987,12/31/1998,438
16508,CHEVROLET,BLAZER 2,Tout-Terrain,1/1/1975,9/30/1990,411
16509,CHEVROLET,BLAZER 3,Tout-Terrain,9/1/1990,6/30/1995,411
16510,CHEVROLET,BLAZER 4,Tout-Terrain,1/1/1998,7/31/2001,411
16512,CHEVROLET,CAMARO 1 CABRIOLET,Cabriolet,1/1/1974,9/30/2002,424
16511,CHEVROLET,CAMARO 1 COUPE,Coupé,1/1/1974,9/30/2002,424
16514,CHEVROLET,CAMARO 2 CABRIOLET,Cabriolet,9/1/2011,,424
16513,CHEVROLET,CAMARO 2 COUPE,Coupé,9/1/2011,,424
16516,CHEVROLET,CAMARO 3 CABRIOLET,Cabriolet,8/1/2016,,424
16515,CHEVROLET,CAMARO 3 COUPE,Coupé,8/1/2016,,424
16519,CHEVROLET,CAPTIVA PHASE 1,SUV,9/1/2006,1/31/2011,433
16517,CHEVROLET,CAPTIVA PHASE 2,SUV,3/1/2011,12/31/2012,433
16518,CHEVROLET,CAPTIVA PHASE 3,SUV,1/1/2013,,433
20181,CHEVROLET,COLORADO,Pickup,9/1/2015,,437
16520,CHEVROLET,CORSICA,Berline,9/1/1987,12/31/1998,444
16521,CHEVROLET,CORVETTE 4 PHASE 2 CABRIOLET,Cabriolet,5/1/1991,12/31/1997,422
16525,CHEVROLET,CORVETTE 6 CABRIOLET,Cabriolet,9/1/2004,,422
16524,CHEVROLET,CORVETTE 6 COUPE,Coupé,9/1/2004,,422
16527,CHEVROLET,CORVETTE 7 CABRIOLET,Cabriolet,2/1/2014,,422
16526,CHEVROLET,CORVETTE 7 COUPE,Coupé,2/1/2014,,422
20263,CHEVROLET,CORVETTE 8 CABRIOLET,Cabriolet,7/1/2019,,422
20265,CHEVROLET,CORVETTE 8 COUPE,Coupé,7/1/2019,,422
16528,CHEVROLET,CORVETTE Z06 COUPE,Coupé,2/1/2006,,422
16529,CHEVROLET,CORVETTE ZR1 COUPE,Coupé,7/1/2008,,422
16530,CHEVROLET,CRUZE BREAK,Break,6/1/2012,,442
16532,CHEVROLET,CRUZE PHASE 1,Berline,3/1/2009,6/30/2012,442
16531,CHEVROLET,CRUZE PHASE 2,Berline,6/1/2012,,442
16533,CHEVROLET,EPICA,Berline,7/1/2006,9/30/2009,441
16534,CHEVROLET,EVANDA,Berline,1/1/2005,9/30/2006,445
16535,CHEVROLET,HHR,Monospace,9/1/2005,12/31/2011,454
16536,CHEVROLET,KALOS,Berline,1/1/2005,5/31/2008,430
16538,CHEVROLET,LACETTI 1,Berline,1/1/2005,12/31/2009,436
19944,CHEVROLET,LACETTI 2 BREAK,Break,6/1/2009,12/31/2011,436
16540,CHEVROLET,MALIBU,Berline,9/1/2012,,458
16541,CHEVROLET,MATIZ 1,Berline,7/1/2003,6/30/2005,434
16542,CHEVROLET,MATIZ 2,Berline,6/1/2005,9/30/2009,434
16543,CHEVROLET,NUBIRA,Berline,1/1/2005,12/31/2007,432
16544,CHEVROLET,NUBIRA BREAK,Break,1/1/2005,12/31/2007,432
16545,CHEVROLET,ORLANDO,Monospace,1/1/2011,,450
16547,CHEVROLET,SPARK PHASE 1,Berline,1/1/2010,9/30/2012,448
16548,CHEVROLET,SPARK PHASE 2,Berline,9/1/2012,,448
16549,CHEVROLET,TAHOE,SUV,4/1/2000,,426
16550,CHEVROLET,TRAILBLAZER,SUV,8/1/2001,,428
16551,CHEVROLET,TRANS SPORT,Monospace,3/1/1997,6/30/2007,410
16552,CHEVROLET,TRAX,SUV,3/1/2013,,469
16554,CHRYSLER,300C PHASE 1,Berline,9/1/2004,10/31/2007,482
16557,CHRYSLER,300C PHASE 1 BREAK,Break,12/1/2005,10/31/2007,482
16555,CHRYSLER,300C PHASE 2,Berline,10/1/2007,1/31/2011,482
16556,CHRYSLER,300C PHASE 2 BREAK,Break,10/1/2007,12/31/2010,482
16558,CHRYSLER,300M,Berline,7/1/1998,9/30/2004,479
16560,CHRYSLER,CROSSFIRE CABRIOLET,Cabriolet,4/1/2004,12/31/2007,487
16559,CHRYSLER,CROSSFIRE COUPE,Coupé,10/1/2003,12/31/2007,487
16567,CHRYSLER,LE BARON CABRIOLET,Cabriolet,1/1/1978,6/30/1995,483
16568,CHRYSLER,LE BARON COUPE,Coupé,1/1/1978,6/30/1995,483
16569,CHRYSLER,NEON,Berline,7/1/1994,12/31/2004,481
16570,CHRYSLER,NEW YORKER,Berline,1/1/1992,12/31/1996,485
16572,CHRYSLER,PT CRUISER PHASE 1 BREAK,Break,9/1/2000,12/31/2005,476
16571,CHRYSLER,PT CRUISER PHASE 1 CABRIOLET,Cabriolet,3/1/2004,12/31/2005,476
16573,CHRYSLER,PT CRUISER PHASE 2 BREAK,Break,12/1/2005,12/31/2009,476
16574,CHRYSLER,PT CRUISER PHASE 2 CABRIOLET,Cabriolet,1/1/2006,12/31/2009,476
16575,CHRYSLER,SARATOGA PHASE 1,Berline,11/1/1989,6/30/1992,495
16576,CHRYSLER,SARATOGA PHASE 2,Berline,12/1/1992,6/30/1995,495
16581,CHRYSLER,STRATUS,Berline,3/1/1995,2/28/2001,477
16582,CHRYSLER,STRATUS CABRIOLET,Cabriolet,3/1/1997,2/28/2001,477
16583,CHRYSLER,VIPER CABRIOLET,Cabriolet,10/1/1997,10/31/2001,489
16584,CHRYSLER,VIPER COUPE,Coupé,1/1/1993,10/31/2001,489
16585,CHRYSLER,VISION,Berline,1/1/1994,6/30/1998,484
16586,CHRYSLER,VOYAGER 1,Monospace,3/1/1989,3/31/1991,475
16587,CHRYSLER,VOYAGER 2,Monospace,4/1/1991,12/31/1995,474
16588,CHRYSLER,VOYAGER 3,Monospace,1/1/1996,3/31/2001,473
16590,CHRYSLER,VOYAGER 4 PHASE 1,Monospace,3/1/2001,4/30/2004,472
16589,CHRYSLER,VOYAGER 4 PHASE 2,Monospace,4/1/2004,3/31/2008,471
16595,CITROEN,AX PHASE 1,Berline,9/1/1986,6/30/1991,536
16596,CITROEN,AX PHASE 2,Berline,7/1/1991,6/30/1998,536
16599,CITROEN,BERLINGO 1 PHASE 1,Fourgon,7/1/1996,11/30/2002,505
16598,CITROEN,BERLINGO 1 PHASE 2,Fourgon,11/1/2002,9/30/2011,504
16600,CITROEN,BERLINGO 2 PHASE 1,Fourgon,5/1/2008,1/31/2012,503
19806,CITROEN,BERLINGO 2 PHASE 1,Combi,5/1/2008,1/31/2012,503
16601,CITROEN,BERLINGO 2 PHASE 2,Fourgon,2/1/2012,4/30/2015,503
19807,CITROEN,BERLINGO 2 PHASE 2,Combi,2/1/2012,4/30/2015,503
16602,CITROEN,BERLINGO 2 PHASE 3,Fourgon,4/1/2015,,503
19786,CITROEN,BERLINGO 2 PHASE 3,Combi,4/1/2015,,503
16605,CITROEN,BX,Berline,10/1/1982,12/31/1993,529
16604,CITROEN,BX BREAK,Break,7/1/1985,6/30/1994,529
16649,CITROEN,C-CROSSER,SUV,7/1/2007,3/31/2013,541
16607,CITROEN,C1 1 PHASE 1,Berline,6/1/2005,11/30/2008,535
16606,CITROEN,C1 1 PHASE 2,Berline,11/1/2008,1/31/2012,535
16608,CITROEN,C1 1 PHASE 3,Berline,1/1/2012,8/31/2014,535
16609,CITROEN,C1 2,Berline,6/1/2014,,534
16610,CITROEN,C15,Fourgon,10/1/1984,12/31/2005,550
16611,CITROEN,C2 PHASE 1,Berline,9/1/2003,10/31/2008,531
16612,CITROEN,C2 PHASE 2,Berline,5/1/2008,12/31/2009,531
16613,CITROEN,C25 PHASE 1,Fourgon,7/1/1981,9/30/1990,533
16614,CITROEN,C25 PHASE 2,Chassis,9/1/1990,6/30/1995,533
20100,CITROEN,C25 PHASE 2,Fourgon,9/1/1990,6/30/1995,533
16615,CITROEN,C3 1 PHASE 1,Berline,4/1/2002,10/31/2005,510
16616,CITROEN,C3 1 PHASE 2,Berline,10/1/2005,12/31/2010,509
16617,CITROEN,C3 1 X-TR PHASE 2,Berline,10/1/2005,5/31/2007,509
16618,CITROEN,C3 2 PHASE 1,Berline,11/1/2009,2/28/2013,508
16619,CITROEN,C3 2 PHASE 2,Berline,3/1/2013,12/31/2016,508
16623,CITROEN,C3 PICASSO PHASE 1,Monospace,2/1/2009,8/31/2012,512
16622,CITROEN,C3 PICASSO PHASE 2,Monospace,9/1/2012,,512
16624,CITROEN,C3 PLURIEL PHASE 1 CABRIOLET,Cabriolet,4/1/2003,9/30/2008,511
16625,CITROEN,C3 PLURIEL PHASE 2 CABRIOLET,Cabriolet,3/1/2008,12/31/2010,511
19529,CITROEN,C4 1,Berline,1/1/2009,12/31/2012,518
16629,CITROEN,C4 1 PHASE 1,Berline,11/1/2004,7/31/2008,518
16628,CITROEN,C4 1 PHASE 1 COUPE,Coupé,11/1/2004,7/31/2008,518
16630,CITROEN,C4 1 PHASE 2,Berline,7/1/2008,10/31/2010,518
16627,CITROEN,C4 1 PHASE 2 COUPE,Coupé,7/1/2008,10/31/2010,518
20092,CITROEN,C4 2,Berline,1/1/2013,12/31/2016,515
16633,CITROEN,C4 2,Berline,11/1/2014,,515
16631,CITROEN,C4 2 PHASE 1,Berline,10/1/2010,1/31/2015,515
20106,CITROEN,C4 2 PHASE 2,Berline,1/1/2013,12/31/2016,515
16632,CITROEN,C4 2 PHASE 2,Berline,12/1/2014,,515
16634,CITROEN,C4 AIRCROSS,SUV,10/1/2011,,519
16635,CITROEN,C4 CACTUS,Berline,2/1/2014,,513
19487,CITROEN,C4 GRAND PICASSO 1,Monospace,10/1/2006,9/30/2013,516
16636,CITROEN,C4 PICASSO 1,Monospace,10/1/2006,9/30/2013,517
